IndicatorCode,Indicator,ValueType,ParentLocationCode,ParentLocation,Location type,SpatialDimValueCode,Location,Period type,Period,IsLatestYear,Dim1 type,Dim1,Dim1ValueCode,Dim2 type,Dim2,Dim2ValueCode,Dim3 type,Dim3,Dim3ValueCode,DataSourceDimValueCode,DataSource,FactValueNumericPrefix,FactValueNumeric,FactValueUoM,FactValueNumericLowPrefix,FactValueNumericLow,FactValueNumericHighPrefix,FactValueNumericHigh,Value,FactValueTranslationID,FactComments,Language,DateModified
GHED_CHE_pc_PPP_SHA2011,Current health expenditure (CHE) per capita in PPP int$,numeric,WPR,Western Pacific,Country,SGP,Singapore,Year,2009,false,,,,,,,,,,,,,2258,,,,,,2258,,,EN,2021-12-14T23:00:00.000Z
GHED_CHE_pc_PPP_SHA2011,Current health expenditure (CHE) per capita in PPP int$,numeric,WPR,Western Pacific,Country,KIR,Kiribati,Year,2009,false,,,,,,,,,,,,,234.9,,,,,,234.9,,,EN,2021-12-14T23:00:00.000Z
GHED_CHE_pc_PPP_SHA2011,Current health expenditure (CHE) per capita in PPP int$,numeric,EMR,Eastern Mediterranean,Country,YEM,Yemen,Year,2009,false,,,,,,,,,,,,,235.2,,,,,,235.2,,,EN,2021-12-14T23:00:00.000Z
GHED_CHE_pc_PPP_SHA2011,Current health expenditure (CHE) per capita in PPP int$,numeric,EUR,Europe,Country,SVN,Slovenia,Year,2009,false,,,,,,,,,,,,,2362,,,,,,2362,,,EN,2021-12-14T23:00:00.000Z
GHED_CHE_pc_PPP_SHA2011,Current health expenditure (CHE) per capita in PPP int$,numeric,AFR,Africa,Country,AGO,Angola,Year,2009,false,,,,,,,,,,,,,248.6,,,,,,248.6,,,EN,2021-12-14T23:00:00.000Z
GHED_CHE_pc_PPP_SHA2011,Current health expenditure (CHE) per capita in PPP int$,numeric,EMR,Eastern Mediterranean,Country,SDN,Sudan,Year,2009,false,,,,,,,,,,,,,249.6,,,,,,249.6,,,EN,2021-12-14T23:00:00.000Z
GHED_CHE_pc_PPP_SHA2011,Current health expenditure (CHE) per capita in PPP int$,numeric,AMR,Americas,Country,BOL,Bolivia (Plurinational State of),Year,2009,false,,,,,,,,,,,,,258,,,,,,258,,,EN,2021-12-14T23:00:00.000Z
GHED_CHE_pc_PPP_SHA2011,Current health expenditure (CHE) per capita in PPP int$,numeric,EMR,Eastern Mediterranean,Country,QAT,Qatar,Year,2009,false,,,,,,,,,,,,,2632,,,,,,2632,,,EN,2021-12-14T23:00:00.000Z
GHED_CHE_pc_PPP_SHA2011,Current health expenditure (CHE) per capita in PPP int$,numeric,EUR,Europe,Country,PRT,Portugal,Year,2009,false,,,,,,,,,,,,,2684,,,,,,2684,,,EN,2021-12-14T23:00:00.000Z
GHED_CHE_pc_PPP_SHA2011,Current health expenditure (CHE) per capita in PPP int$,numeric,AFR,Africa,Country,COD,Democratic Republic of the Congo,Year,2009,false,,,,,,,,,,,,,27.5,,,,,,27.5,,,EN,2021-12-14T23:00:00.000Z
GHED_CHE_pc_PPP_SHA2011,Current health expenditure (CHE) per capita in PPP int$,numeric,EUR,Europe,Country,AND,Andorra,Year,2009,false,,,,,,,,,,,,,2752,,,,,,2752,,,EN,2021-12-14T23:00:00.000Z
GHED_CHE_pc_PPP_SHA2011,Current health expenditure (CHE) per capita in PPP int$,numeric,EMR,Eastern Mediterranean,Country,ARE,United Arab Emirates,Year,2009,false,,,,,,,,,,,,,2761,,,,,,2761,,,EN,2021-12-14T23:00:00.000Z
GHED_CHE_pc_PPP_SHA2011,Current health expenditure (CHE) per capita in PPP int$,numeric,EUR,Europe,Country,UZB,Uzbekistan,Year,2009,false,,,,,,,,,,,,,286.1,,,,,,286.1,,,EN,2021-12-14T23:00:00.000Z
GHED_CHE_pc_PPP_SHA2011,Current health expenditure (CHE) per capita in PPP int$,numeric,EUR,Europe,Country,GRC,Greece,Year,2009,false,,,,,,,,,,,,,2861,,,,,,2861,,,EN,2021-12-14T23:00:00.000Z
GHED_CHE_pc_PPP_SHA2011,Current health expenditure (CHE) per capita in PPP int$,numeric,WPR,Western Pacific,Country,FJI,Fiji,Year,2009,false,,,,,,,,,,,,,293.2,,,,,,293.2,,,EN,2021-12-14T23:00:00.000Z
GHED_CHE_pc_PPP_SHA2011,Current health expenditure (CHE) per capita in PPP int$,numeric,AMR,Americas,Country,NIC,Nicaragua,Year,2009,false,,,,,,,,,,,,,293.6,,,,,,293.6,,,EN,2021-12-14T23:00:00.000Z
GHED_CHE_pc_PPP_SHA2011,Current health expenditure (CHE) per capita in PPP int$,numeric,EUR,Europe,Country,ESP,Spain,Year,2009,false,,,,,,,,,,,,,2933,,,,,,2933,,,EN,2021-12-14T23:00:00.000Z
GHED_CHE_pc_PPP_SHA2011,Current health expenditure (CHE) per capita in PPP int$,numeric,EUR,Europe,Country,MCO,Monaco,Year,2009,false,,,,,,,,,,,,,2939,,,,,,2939,,,EN,2021-12-14T23:00:00.000Z
GHED_CHE_pc_PPP_SHA2011,Current health expenditure (CHE) per capita in PPP int$,numeric,WPR,Western Pacific,Country,NZL,New Zealand,Year,2009,false,,,,,,,,,,,,,2939,,,,,,2939,,,EN,2021-12-14T23:00:00.000Z
GHED_CHE_pc_PPP_SHA2011,Current health expenditure (CHE) per capita in PPP int$,numeric,WPR,Western Pacific,Country,NIU,Niue,Year,2009,false,,,,,,,,,,,,,2974,,,,,,2974,,,EN,2021-12-14T23:00:00.000Z
GHED_CHE_pc_PPP_SHA2011,Current health expenditure (CHE) per capita in PPP int$,numeric,WPR,Western Pacific,Country,JPN,Japan,Year,2009,false,,,,,,,,,,,,,2995,,,,,,2995,,,EN,2021-12-14T23:00:00.000Z
GHED_CHE_pc_PPP_SHA2011,Current health expenditure (CHE) per capita in PPP int$,numeric,WPR,Western Pacific,Country,WSM,Samoa,Year,2009,false,,,,,,,,,,,,,300.6,,,,,,300.6,,,EN,2021-12-14T23:00:00.000Z
GHED_CHE_pc_PPP_SHA2011,Current health expenditure (CHE) per capita in PPP int$,numeric,EUR,Europe,Country,ITA,Italy,Year,2009,false,,,,,,,,,,,,,3105,,,,,,3105,,,EN,2021-12-14T23:00:00.000Z
GHED_CHE_pc_PPP_SHA2011,Current health expenditure (CHE) per capita in PPP int$,numeric,SEAR,South-East Asia,Country,LKA,Sri Lanka,Year,2009,false,,,,,,,,,,,,,316.6,,,,,,316.6,,,EN,2021-12-14T23:00:00.000Z
GHED_CHE_pc_PPP_SHA2011,Current health expenditure (CHE) per capita in PPP int$,numeric,AMR,Americas,Country,GUY,Guyana,Year,2009,false,,,,,,,,,,,,,316.9,,,,,,316.9,,,EN,2021-12-14T23:00:00.000Z
GHED_CHE_pc_PPP_SHA2011,Current health expenditure (CHE) per capita in PPP int$,numeric,WPR,Western Pacific,Country,MNG,Mongolia,Year,2009,false,,,,,,,,,,,,,319.6,,,,,,319.6,,,EN,2021-12-14T23:00:00.000Z
GHED_CHE_pc_PPP_SHA2011,Current health expenditure (CHE) per capita in PPP int$,numeric,AMR,Americas,Country,HND,Honduras,Year,2009,false,,,,,,,,,,,,,330.5,,,,,,330.5,,,EN,2021-12-14T23:00:00.000Z
GHED_CHE_pc_PPP_SHA2011,Current health expenditure (CHE) per capita in PPP int$,numeric,EUR,Europe,Country,GBR,United Kingdom of Great Britain and Northern Ireland,Year,2009,false,,,,,,,,,,,,,3476,,,,,,3476,,,EN,2021-12-14T23:00:00.000Z
GHED_CHE_pc_PPP_SHA2011,Current health expenditure (CHE) per capita in PPP int$,numeric,EUR,Europe,Country,FIN,Finland,Year,2009,false,,,,,,,,,,,,,3479,,,,,,3479,,,EN,2021-12-14T23:00:00.000Z
GHED_CHE_pc_PPP_SHA2011,Current health expenditure (CHE) per capita in PPP int$,numeric,WPR,Western Pacific,Country,FSM,Micronesia (Federated States of),Year,2009,false,,,,,,,,,,,,,348.6,,,,,,348.6,,,EN,2021-12-14T23:00:00.000Z
GHED_CHE_pc_PPP_SHA2011,Current health expenditure (CHE) per capita in PPP int$,numeric,WPR,Western Pacific,Country,CHN,China,Year,2009,false,,,,,,,,,,,,,352.5,,,,,,352.5,,,EN,2021-12-14T23:00:00.000Z
GHED_CHE_pc_PPP_SHA2011,Current health expenditure (CHE) per capita in PPP int$,numeric,EUR,Europe,Country,SWE,Sweden,Year,2009,false,,,,,,,,,,,,,3551,,,,,,3551,,,EN,2021-12-14T23:00:00.000Z
GHED_CHE_pc_PPP_SHA2011,Current health expenditure (CHE) per capita in PPP int$,numeric,WPR,Western Pacific,Country,AUS,Australia,Year,2009,false,,,,,,,,,,,,,3554,,,,,,3554,,,EN,2021-12-14T23:00:00.000Z
GHED_CHE_pc_PPP_SHA2011,Current health expenditure (CHE) per capita in PPP int$,numeric,EMR,Eastern Mediterranean,Country,MAR,Morocco,Year,2009,false,,,,,,,,,,,,,362,,,,,,362,,,EN,2021-12-14T23:00:00.000Z
GHED_CHE_pc_PPP_SHA2011,Current health expenditure (CHE) per capita in PPP int$,numeric,EUR,Europe,Country,ISL,Iceland,Year,2009,false,,,,,,,,,,,,,3705,,,,,,3705,,,EN,2021-12-14T23:00:00.000Z
GHED_CHE_pc_PPP_SHA2011,Current health expenditure (CHE) per capita in PPP int$,numeric,EUR,Europe,Country,AZE,Azerbaijan,Year,2009,false,,,,,,,,,,,,,373.4,,,,,,373.4,,,EN,2021-12-14T23:00:00.000Z
GHED_CHE_pc_PPP_SHA2011,Current health expenditure (CHE) per capita in PPP int$,numeric,EUR,Europe,Country,SMR,San Marino,Year,2009,false,,,,,,,,,,,,,3843,,,,,,3843,,,EN,2021-12-14T23:00:00.000Z
GHED_CHE_pc_PPP_SHA2011,Current health expenditure (CHE) per capita in PPP int$,numeric,EUR,Europe,Country,BEL,Belgium,Year,2009,false,,,,,,,,,,,,,3927,,,,,,3927,,,EN,2021-12-14T23:00:00.000Z
GHED_CHE_pc_PPP_SHA2011,Current health expenditure (CHE) per capita in PPP int$,numeric,EUR,Europe,Country,FRA,France,Year,2009,false,,,,,,,,,,,,,3939,,,,,,3939,,,EN,2021-12-14T23:00:00.000Z
GHED_CHE_pc_PPP_SHA2011,Current health expenditure (CHE) per capita in PPP int$,numeric,EUR,Europe,Country,ALB,Albania,Year,2009,false,,,,,,,,,,,,,399.7,,,,,,399.7,,,EN,2021-12-14T23:00:00.000Z
GHED_CHE_pc_PPP_SHA2011,Current health expenditure (CHE) per capita in PPP int$,numeric,AMR,Americas,Country,JAM,Jamaica,Year,2009,false,,,,,,,,,,,,,410,,,,,,410,,,EN,2021-12-14T23:00:00.000Z
GHED_CHE_pc_PPP_SHA2011,Current health expenditure (CHE) per capita in PPP int$,numeric,AMR,Americas,Country,GTM,Guatemala,Year,2009,false,,,,,,,,,,,,,410.9,,,,,,410.9,,,EN,2021-12-14T23:00:00.000Z
GHED_CHE_pc_PPP_SHA2011,Current health expenditure (CHE) per capita in PPP int$,numeric,EUR,Europe,Country,DEU,Germany,Year,2009,false,,,,,,,,,,,,,4135,,,,,,4135,,,EN,2021-12-14T23:00:00.000Z
GHED_CHE_pc_PPP_SHA2011,Current health expenditure (CHE) per capita in PPP int$,numeric,AMR,Americas,Country,CAN,Canada,Year,2009,false,,,,,,,,,,,,,4154,,,,,,4154,,,EN,2021-12-14T23:00:00.000Z
GHED_CHE_pc_PPP_SHA2011,Current health expenditure (CHE) per capita in PPP int$,numeric,EUR,Europe,Country,AUT,Austria,Year,2009,false,,,,,,,,,,,,,4191,,,,,,4191,,,EN,2021-12-14T23:00:00.000Z
GHED_CHE_pc_PPP_SHA2011,Current health expenditure (CHE) per capita in PPP int$,numeric,EMR,Eastern Mediterranean,Country,EGY,Egypt,Year,2009,false,,,,,,,,,,,,,420.4,,,,,,420.4,,,EN,2021-12-14T23:00:00.000Z
GHED_CHE_pc_PPP_SHA2011,Current health expenditure (CHE) per capita in PPP int$,numeric,WPR,Western Pacific,Country,MHL,Marshall Islands,Year,2009,false,,,,,,,,,,,,,424.1,,,,,,424.1,,,EN,2021-12-14T23:00:00.000Z
GHED_CHE_pc_PPP_SHA2011,Current health expenditure (CHE) per capita in PPP int$,numeric,AMR,Americas,Country,BLZ,Belize,Year,2009,false,,,,,,,,,,,,,429.5,,,,,,429.5,,,EN,2021-12-14T23:00:00.000Z
GHED_CHE_pc_PPP_SHA2011,Current health expenditure (CHE) per capita in PPP int$,numeric,AFR,Africa,Country,ETH,Ethiopia,Year,2009,false,,,,,,,,,,,,,43.13,,,,,,43.13,,,EN,2021-12-14T23:00:00.000Z
GHED_CHE_pc_PPP_SHA2011,Current health expenditure (CHE) per capita in PPP int$,numeric,EUR,Europe,Country,DNK,Denmark,Year,2009,false,,,,,,,,,,,,,4317,,,,,,4317,,,EN,2021-12-14T23:00:00.000Z
GHED_CHE_pc_PPP_SHA2011,Current health expenditure (CHE) per capita in PPP int$,numeric,EUR,Europe,Country,TKM,Turkmenistan,Year,2009,false,,,,,,,,,,,,,434.1,,,,,,434.1,,,EN,2021-12-14T23:00:00.000Z
GHED_CHE_pc_PPP_SHA2011,Current health expenditure (CHE) per capita in PPP int$,numeric,WPR,Western Pacific,Country,TUV,Tuvalu,Year,2009,false,,,,,,,,,,,,,434.3,,,,,,434.3,,,EN,2021-12-14T23:00:00.000Z
GHED_CHE_pc_PPP_SHA2011,Current health expenditure (CHE) per capita in PPP int$,numeric,EUR,Europe,Country,IRL,Ireland,Year,2009,false,,,,,,,,,,,,,4381,,,,,,4381,,,EN,2021-12-14T23:00:00.000Z
GHED_CHE_pc_PPP_SHA2011,Current health expenditure (CHE) per capita in PPP int$,numeric,AFR,Africa,Country,CAF,Central African Republic,Year,2009,false,,,,,,,,,,,,,44.15,,,,,,44.15,,,EN,2021-12-14T23:00:00.000Z
GHED_CHE_pc_PPP_SHA2011,Current health expenditure (CHE) per capita in PPP int$,numeric,SEAR,South-East Asia,Country,THA,Thailand,Year,2009,false,,,,,,,,,,,,,441.3,,,,,,441.3,,,EN,2021-12-14T23:00:00.000Z
GHED_CHE_pc_PPP_SHA2011,Current health expenditure (CHE) per capita in PPP int$,numeric,EUR,Europe,Country,NLD,Netherlands,Year,2009,false,,,,,,,,,,,,,4468,,,,,,4468,,,EN,2021-12-14T23:00:00.000Z
GHED_CHE_pc_PPP_SHA2011,Current health expenditure (CHE) per capita in PPP int$,numeric,AMR,Americas,Country,PER,Peru,Year,2009,false,,,,,,,,,,,,,447.8,,,,,,447.8,,,EN,2021-12-14T23:00:00.000Z
GHED_CHE_pc_PPP_SHA2011,Current health expenditure (CHE) per capita in PPP int$,numeric,AMR,Americas,Country,VCT,Saint Vincent and the Grenadines,Year,2009,false,,,,,,,,,,,,,449.2,,,,,,449.2,,,EN,2021-12-14T23:00:00.000Z
GHED_CHE_pc_PPP_SHA2011,Current health expenditure (CHE) per capita in PPP int$,numeric,EMR,Eastern Mediterranean,Country,IRQ,Iraq,Year,2009,false,,,,,,,,,,,,,456.3,,,,,,456.3,,,EN,2021-12-14T23:00:00.000Z
GHED_CHE_pc_PPP_SHA2011,Current health expenditure (CHE) per capita in PPP int$,numeric,AFR,Africa,Country,MOZ,Mozambique,Year,2009,false,,,,,,,,,,,,,47.6,,,,,,47.6,,,EN,2021-12-14T23:00:00.000Z
GHED_CHE_pc_PPP_SHA2011,Current health expenditure (CHE) per capita in PPP int$,numeric,AMR,Americas,Country,DMA,Dominica,Year,2009,false,,,,,,,,,,,,,490.5,,,,,,490.5,,,EN,2021-12-14T23:00:00.000Z
GHED_CHE_pc_PPP_SHA2011,Current health expenditure (CHE) per capita in PPP int$,numeric,AMR,Americas,Country,PRY,Paraguay,Year,2009,false,,,,,,,,,,,,,498,,,,,,498,,,EN,2021-12-14T23:00:00.000Z
GHED_CHE_pc_PPP_SHA2011,Current health expenditure (CHE) per capita in PPP int$,numeric,AMR,Americas,Country,SLV,El Salvador,Year,2009,false,,,,,,,,,,,,,500.3,,,,,,500.3,,,EN,2021-12-14T23:00:00.000Z
GHED_CHE_pc_PPP_SHA2011,Current health expenditure (CHE) per capita in PPP int$,numeric,AMR,Americas,Country,ECU,Ecuador,Year,2009,false,,,,,,,,,,,,,502.6,,,,,,502.6,,,EN,2021-12-14T23:00:00.000Z
GHED_CHE_pc_PPP_SHA2011,Current health expenditure (CHE) per capita in PPP int$,numeric,EUR,Europe,Country,NOR,Norway,Year,2009,false,,,,,,,,,,,,,5059,,,,,,5059,,,EN,2021-12-14T23:00:00.000Z
GHED_CHE_pc_PPP_SHA2011,Current health expenditure (CHE) per capita in PPP int$,numeric,EUR,Europe,Country,UKR,Ukraine,Year,2009,false,,,,,,,,,,,,,517.4,,,,,,517.4,,,EN,2021-12-14T23:00:00.000Z
GHED_CHE_pc_PPP_SHA2011,Current health expenditure (CHE) per capita in PPP int$,numeric,WPR,Western Pacific,Country,COK,Cook Islands,Year,2009,false,,,,,,,,,,,,,527.7,,,,,,527.7,,,EN,2021-12-14T23:00:00.000Z
GHED_CHE_pc_PPP_SHA2011,Current health expenditure (CHE) per capita in PPP int$,numeric,AFR,Africa,Country,NER,Niger,Year,2009,false,,,,,,,,,,,,,53.44,,,,,,53.44,,,EN,2021-12-14T23:00:00.000Z
GHED_CHE_pc_PPP_SHA2011,Current health expenditure (CHE) per capita in PPP int$,numeric,AMR,Americas,Country,DOM,Dominican Republic,Year,2009,false,,,,,,,,,,,,,536.2,,,,,,536.2,,,EN,2021-12-14T23:00:00.000Z
GHED_CHE_pc_PPP_SHA2011,Current health expenditure (CHE) per capita in PPP int$,numeric,EUR,Europe,Country,CHE,Switzerland,Year,2009,false,,,,,,,,,,,,,5406,,,,,,5406,,,EN,2021-12-14T23:00:00.000Z
GHED_CHE_pc_PPP_SHA2011,Current health expenditure (CHE) per capita in PPP int$,numeric,AFR,Africa,Country,GAB,Gabon,Year,2009,false,,,,,,,,,,,,,548.3,,,,,,548.3,,,EN,2021-12-14T23:00:00.000Z
GHED_CHE_pc_PPP_SHA2011,Current health expenditure (CHE) per capita in PPP int$,numeric,EMR,Eastern Mediterranean,Country,TUN,Tunisia,Year,2009,false,,,,,,,,,,,,,555.7,,,,,,555.7,,,EN,2021-12-14T23:00:00.000Z
GHED_CHE_pc_PPP_SHA2011,Current health expenditure (CHE) per capita in PPP int$,numeric,AFR,Africa,Country,GIN,Guinea,Year,2009,false,,,,,,,,,,,,,57.06,,,,,,57.06,,,EN,2021-12-14T23:00:00.000Z
GHED_CHE_pc_PPP_SHA2011,Current health expenditure (CHE) per capita in PPP int$,numeric,AMR,Americas,Country,GRD,Grenada,Year,2009,false,,,,,,,,,,,,,588.9,,,,,,588.9,,,EN,2021-12-14T23:00:00.000Z
GHED_CHE_pc_PPP_SHA2011,Current health expenditure (CHE) per capita in PPP int$,numeric,SEAR,South-East Asia,Country,BGD,Bangladesh,Year,2009,false,,,,,,,,,,,,,59.15,,,,,,59.15,,,EN,2021-12-14T23:00:00.000Z
GHED_CHE_pc_PPP_SHA2011,Current health expenditure (CHE) per capita in PPP int$,numeric,AFR,Africa,Country,TGO,Togo,Year,2009,false,,,,,,,,,,,,,60.23,,,,,,60.23,,,EN,2021-12-14T23:00:00.000Z
GHED_CHE_pc_PPP_SHA2011,Current health expenditure (CHE) per capita in PPP int$,numeric,EUR,Europe,Country,LUX,Luxembourg,Year,2009,false,,,,,,,,,,,,,6095,,,,,,6095,,,EN,2021-12-14T23:00:00.000Z
GHED_CHE_pc_PPP_SHA2011,Current health expenditure (CHE) per capita in PPP int$,numeric,EUR,Europe,Country,ARM,Armenia,Year,2009,false,,,,,,,,,,,,,610.7,,,,,,610.7,,,EN,2021-12-14T23:00:00.000Z
GHED_CHE_pc_PPP_SHA2011,Current health expenditure (CHE) per capita in PPP int$,numeric,SEAR,South-East Asia,Country,MMR,Myanmar,Year,2009,false,,,,,,,,,,,,,62.04,,,,,,62.04,,,EN,2021-12-14T23:00:00.000Z
GHED_CHE_pc_PPP_SHA2011,Current health expenditure (CHE) per capita in PPP int$,numeric,WPR,Western Pacific,Country,PNG,Papua New Guinea,Year,2009,false,,,,,,,,,,,,,62.37,,,,,,62.37,,,EN,2021-12-14T23:00:00.000Z
GHED_CHE_pc_PPP_SHA2011,Current health expenditure (CHE) per capita in PPP int$,numeric,AFR,Africa,Country,ERI,Eritrea,Year,2009,false,,,,,,,,,,,,,62.7,,,,,,62.7,,,EN,2021-12-14T23:00:00.000Z
GHED_CHE_pc_PPP_SHA2011,Current health expenditure (CHE) per capita in PPP int$,numeric,EUR,Europe,Country,KAZ,Kazakhstan,Year,2009,false,,,,,,,,,,,,,630.5,,,,,,630.5,,,EN,2021-12-14T23:00:00.000Z
GHED_CHE_pc_PPP_SHA2011,Current health expenditure (CHE) per capita in PPP int$,numeric,AFR,Africa,Country,MUS,Mauritius,Year,2009,false,,,,,,,,,,,,,631.6,,,,,,631.6,,,EN,2021-12-14T23:00:00.000Z
GHED_CHE_pc_PPP_SHA2011,Current health expenditure (CHE) per capita in PPP int$,numeric,EUR,Europe,Country,GEO,Georgia,Year,2009,false,,,,,,,,,,,,,636.2,,,,,,636.2,,,EN,2021-12-14T23:00:00.000Z
GHED_CHE_pc_PPP_SHA2011,Current health expenditure (CHE) per capita in PPP int$,numeric,AMR,Americas,Country,LCA,Saint Lucia,Year,2009,false,,,,,,,,,,,,,639.3,,,,,,639.3,,,EN,2021-12-14T23:00:00.000Z
GHED_CHE_pc_PPP_SHA2011,Current health expenditure (CHE) per capita in PPP int$,numeric,AFR,Africa,Country,SWZ,Eswatini,Year,2009,false,,,,,,,,,,,,,643.4,,,,,,643.4,,,EN,2021-12-14T23:00:00.000Z
GHED_CHE_pc_PPP_SHA2011,Current health expenditure (CHE) per capita in PPP int$,numeric,EUR,Europe,Country,MDA,Republic of Moldova,Year,2009,false,,,,,,,,,,,,,647.6,,,,,,647.6,,,EN,2021-12-14T23:00:00.000Z
GHED_CHE_pc_PPP_SHA2011,Current health expenditure (CHE) per capita in PPP int$,numeric,WPR,Western Pacific,Country,MYS,Malaysia,Year,2009,false,,,,,,,,,,,,,655.6,,,,,,655.6,,,EN,2021-12-14T23:00:00.000Z
GHED_CHE_pc_PPP_SHA2011,Current health expenditure (CHE) per capita in PPP int$,numeric,WPR,Western Pacific,Country,NRU,Nauru,Year,2009,false,,,,,,,,,,,,,658.5,,,,,,658.5,,,EN,2021-12-14T23:00:00.000Z
GHED_CHE_pc_PPP_SHA2011,Current health expenditure (CHE) per capita in PPP int$,numeric,AFR,Africa,Country,BDI,Burundi,Year,2009,false,,,,,,,,,,,,,66.44,,,,,,66.44,,,EN,2021-12-14T23:00:00.000Z
GHED_CHE_pc_PPP_SHA2011,Current health expenditure (CHE) per capita in PPP int$,numeric,AFR,Africa,Country,BEN,Benin,Year,2009,false,,,,,,,,,,,,,66.5,,,,,,66.5,,,EN,2021-12-14T23:00:00.000Z
GHED_CHE_pc_PPP_SHA2011,Current health expenditure (CHE) per capita in PPP int$,numeric,AFR,Africa,Country,MDG,Madagascar,Year,2009,false,,,,,,,,,,,,,68.49,,,,,,68.49,,,EN,2021-12-14T23:00:00.000Z
GHED_CHE_pc_PPP_SHA2011,Current health expenditure (CHE) per capita in PPP int$,numeric,AFR,Africa,Country,DZA,Algeria,Year,2009,false,,,,,,,,,,,,,681.8,,,,,,681.8,,,EN,2021-12-14T23:00:00.000Z
GHED_CHE_pc_PPP_SHA2011,Current health expenditure (CHE) per capita in PPP int$,numeric,AMR,Americas,Country,SUR,Suriname,Year,2009,false,,,,,,,,,,,,,686.6,,,,,,686.6,,,EN,2021-12-14T23:00:00.000Z
GHED_CHE_pc_PPP_SHA2011,Current health expenditure (CHE) per capita in PPP int$,numeric,AFR,Africa,Country,GNQ,Equatorial Guinea,Year,2009,false,,,,,,,,,,,,,690.5,,,,,,690.5,,,EN,2021-12-14T23:00:00.000Z
GHED_CHE_pc_PPP_SHA2011,Current health expenditure (CHE) per capita in PPP int$,numeric,AFR,Africa,Country,SYC,Seychelles,Year,2009,false,,,,,,,,,,,,,694.8,,,,,,694.8,,,EN,2021-12-14T23:00:00.000Z
GHED_CHE_pc_PPP_SHA2011,Current health expenditure (CHE) per capita in PPP int$,numeric,AFR,Africa,Country,BFA,Burkina Faso,Year,2009,false,,,,,,,,,,,,,71.71,,,,,,71.71,,,EN,2021-12-14T23:00:00.000Z
GHED_CHE_pc_PPP_SHA2011,Current health expenditure (CHE) per capita in PPP int$,numeric,EUR,Europe,Country,MKD,The former Yugoslav Republic of Macedonia,Year,2009,false,,,,,,,,,,,,,712.9,,,,,,712.9,,,EN,2021-12-14T23:00:00.000Z
GHED_CHE_pc_PPP_SHA2011,Current health expenditure (CHE) per capita in PPP int$,numeric,AFR,Africa,Country,NAM,Namibia,Year,2009,false,,,,,,,,,,,,,719.6,,,,,,719.6,,,EN,2021-12-14T23:00:00.000Z
GHED_CHE_pc_PPP_SHA2011,Current health expenditure (CHE) per capita in PPP int$,numeric,AFR,Africa,Country,TCD,Chad,Year,2009,false,,,,,,,,,,,,,73.02,,,,,,73.02,,,EN,2021-12-14T23:00:00.000Z
GHED_CHE_pc_PPP_SHA2011,Current health expenditure (CHE) per capita in PPP int$,numeric,AMR,Americas,Country,COL,Colombia,Year,2009,false,,,,,,,,,,,,,742.6,,,,,,742.6,,,EN,2021-12-14T23:00:00.000Z
GHED_CHE_pc_PPP_SHA2011,Current health expenditure (CHE) per capita in PPP int$,numeric,EUR,Europe,Country,BLR,Belarus,Year,2009,false,,,,,,,,,,,,,763.3,,,,,,763.3,,,EN,2021-12-14T23:00:00.000Z
GHED_CHE_pc_PPP_SHA2011,Current health expenditure (CHE) per capita in PPP int$,numeric,AMR,Americas,Country,USA,United States of America,Year,2009,false,,,,,,,,,,,,,7658,,,,,,7658,,,EN,2021-12-14T23:00:00.000Z
GHED_CHE_pc_PPP_SHA2011,Current health expenditure (CHE) per capita in PPP int$,numeric,SEAR,South-East Asia,Country,NPL,Nepal,Year,2009,false,,,,,,,,,,,,,80.04,,,,,,80.04,,,EN,2021-12-14T23:00:00.000Z
GHED_CHE_pc_PPP_SHA2011,Current health expenditure (CHE) per capita in PPP int$,numeric,AFR,Africa,Country,MWI,Malawi,Year,2009,false,,,,,,,,,,,,,80.43,,,,,,80.43,,,EN,2021-12-14T23:00:00.000Z
GHED_CHE_pc_PPP_SHA2011,Current health expenditure (CHE) per capita in PPP int$,numeric,AFR,Africa,Country,BWA,Botswana,Year,2009,false,,,,,,,,,,,,,806.9,,,,,,806.9,,,EN,2021-12-14T23:00:00.000Z
GHED_CHE_pc_PPP_SHA2011,Current health expenditure (CHE) per capita in PPP int$,numeric,EUR,Europe,Country,BIH,Bosnia and Herzegovina,Year,2009,false,,,,,,,,,,,,,814.6,,,,,,814.6,,,EN,2021-12-14T23:00:00.000Z
GHED_CHE_pc_PPP_SHA2011,Current health expenditure (CHE) per capita in PPP int$,numeric,EUR,Europe,Country,TUR,Türkiye,Year,2009,false,,,,,,,,,,,,,857.6,,,,,,857.6,,,EN,2021-12-14T23:00:00.000Z
GHED_CHE_pc_PPP_SHA2011,Current health expenditure (CHE) per capita in PPP int$,numeric,EUR,Europe,Country,ROU,Romania,Year,2009,false,,,,,,,,,,,,,875.4,,,,,,875.4,,,EN,2021-12-14T23:00:00.000Z
GHED_CHE_pc_PPP_SHA2011,Current health expenditure (CHE) per capita in PPP int$,numeric,EMR,Eastern Mediterranean,Country,JOR,Jordan,Year,2009,false,,,,,,,,,,,,,888.1,,,,,,888.1,,,EN,2021-12-14T23:00:00.000Z
GHED_CHE_pc_PPP_SHA2011,Current health expenditure (CHE) per capita in PPP int$,numeric,AMR,Americas,Country,MEX,Mexico,Year,2009,false,,,,,,,,,,,,,892.4,,,,,,892.4,,,EN,2021-12-14T23:00:00.000Z
