IndicatorCode,Indicator,ValueType,ParentLocationCode,ParentLocation,Location type,SpatialDimValueCode,Location,Period type,Period,IsLatestYear,Dim1 type,Dim1,Dim1ValueCode,Dim2 type,Dim2,Dim2ValueCode,Dim3 type,Dim3,Dim3ValueCode,DataSourceDimValueCode,DataSource,FactValueNumericPrefix,FactValueNumeric,FactValueUoM,FactValueNumericLowPrefix,FactValueNumericLow,FactValueNumericHighPrefix,FactValueNumericHigh,Value,FactValueTranslationID,FactComments,Language,DateModified
GHED_CHEGDP_SHA2011,Current health expenditure (CHE) as percentage of gross domestic product (GDP) (%),numeric,WPR,Western Pacific,Country,TON,Tonga,Year,2011,false,,,,,,,,,,,,,4,,,,,,4,,,EN,2021-12-14T23:00:00.000Z
GHED_CHEGDP_SHA2011,Current health expenditure (CHE) as percentage of gross domestic product (GDP) (%),numeric,AFR,Africa,Country,MLI,Mali,Year,2011,false,,,,,,,,,,,,,4.01,,,,,,4.01,,,EN,2021-12-14T23:00:00.000Z
GHED_CHEGDP_SHA2011,Current health expenditure (CHE) as percentage of gross domestic product (GDP) (%),numeric,AFR,Africa,Country,CMR,Cameroon,Year,2011,false,,,,,,,,,,,,,4.02,,,,,,4.02,,,EN,2021-12-14T23:00:00.000Z
GHED_CHEGDP_SHA2011,Current health expenditure (CHE) as percentage of gross domestic product (GDP) (%),numeric,WPR,Western Pacific,Country,PHL,Philippines,Year,2011,false,,,,,,,,,,,,,4.03,,,,,,4.03,,,EN,2021-12-14T23:00:00.000Z
GHED_CHEGDP_SHA2011,Current health expenditure (CHE) as percentage of gross domestic product (GDP) (%),numeric,AMR,Americas,Country,GUY,Guyana,Year,2011,false,,,,,,,,,,,,,4.17,,,,,,4.17,,,EN,2021-12-14T23:00:00.000Z
GHED_CHEGDP_SHA2011,Current health expenditure (CHE) as percentage of gross domestic product (GDP) (%),numeric,AFR,Africa,Country,SEN,Senegal,Year,2011,false,,,,,,,,,,,,,4.21,,,,,,4.21,,,EN,2021-12-14T23:00:00.000Z
GHED_CHEGDP_SHA2011,Current health expenditure (CHE) as percentage of gross domestic product (GDP) (%),numeric,AFR,Africa,Country,CPV,Cabo Verde,Year,2011,false,,,,,,,,,,,,,4.31,,,,,,4.31,,,EN,2021-12-14T23:00:00.000Z
GHED_CHEGDP_SHA2011,Current health expenditure (CHE) as percentage of gross domestic product (GDP) (%),numeric,AFR,Africa,Country,MUS,Mauritius,Year,2011,false,,,,,,,,,,,,,4.31,,,,,,4.31,,,EN,2021-12-14T23:00:00.000Z
GHED_CHEGDP_SHA2011,Current health expenditure (CHE) as percentage of gross domestic product (GDP) (%),numeric,WPR,Western Pacific,Country,CHN,China,Year,2011,false,,,,,,,,,,,,,4.34,,,,,,4.34,,,EN,2021-12-14T23:00:00.000Z
GHED_CHEGDP_SHA2011,Current health expenditure (CHE) as percentage of gross domestic product (GDP) (%),numeric,EMR,Eastern Mediterranean,Country,EGY,Egypt,Year,2011,false,,,,,,,,,,,,,4.36,,,,,,4.36,,,EN,2021-12-14T23:00:00.000Z
GHED_CHEGDP_SHA2011,Current health expenditure (CHE) as percentage of gross domestic product (GDP) (%),numeric,AFR,Africa,Country,CIV,Côte d’Ivoire,Year,2011,false,,,,,,,,,,,,,4.4,,,,,,4.4,,,EN,2021-12-14T23:00:00.000Z
GHED_CHEGDP_SHA2011,Current health expenditure (CHE) as percentage of gross domestic product (GDP) (%),numeric,AFR,Africa,Country,MDG,Madagascar,Year,2011,false,,,,,,,,,,,,,4.44,,,,,,4.44,,,EN,2021-12-14T23:00:00.000Z
GHED_CHEGDP_SHA2011,Current health expenditure (CHE) as percentage of gross domestic product (GDP) (%),numeric,SEAR,South-East Asia,Country,NPL,Nepal,Year,2011,false,,,,,,,,,,,,,4.44,,,,,,4.44,,,EN,2021-12-14T23:00:00.000Z
GHED_CHEGDP_SHA2011,Current health expenditure (CHE) as percentage of gross domestic product (GDP) (%),numeric,AFR,Africa,Country,ETH,Ethiopia,Year,2011,false,,,,,,,,,,,,,4.47,,,,,,4.47,,,EN,2021-12-14T23:00:00.000Z
GHED_CHEGDP_SHA2011,Current health expenditure (CHE) as percentage of gross domestic product (GDP) (%),numeric,AMR,Americas,Country,VCT,Saint Vincent and the Grenadines,Year,2011,false,,,,,,,,,,,,,4.47,,,,,,4.47,,,EN,2021-12-14T23:00:00.000Z
GHED_CHEGDP_SHA2011,Current health expenditure (CHE) as percentage of gross domestic product (GDP) (%),numeric,AMR,Americas,Country,PER,Peru,Year,2011,false,,,,,,,,,,,,,4.53,,,,,,4.53,,,EN,2021-12-14T23:00:00.000Z
GHED_CHEGDP_SHA2011,Current health expenditure (CHE) as percentage of gross domestic product (GDP) (%),numeric,AFR,Africa,Country,TGO,Togo,Year,2011,false,,,,,,,,,,,,,4.55,,,,,,4.55,,,EN,2021-12-14T23:00:00.000Z
GHED_CHEGDP_SHA2011,Current health expenditure (CHE) as percentage of gross domestic product (GDP) (%),numeric,WPR,Western Pacific,Country,VNM,Viet Nam,Year,2011,false,,,,,,,,,,,,,4.61,,,,,,4.61,,,EN,2021-12-14T23:00:00.000Z
GHED_CHEGDP_SHA2011,Current health expenditure (CHE) as percentage of gross domestic product (GDP) (%),numeric,AFR,Africa,Country,BFA,Burkina Faso,Year,2011,false,,,,,,,,,,,,,4.65,,,,,,4.65,,,EN,2021-12-14T23:00:00.000Z
GHED_CHEGDP_SHA2011,Current health expenditure (CHE) as percentage of gross domestic product (GDP) (%),numeric,EUR,Europe,Country,TUR,Türkiye,Year,2011,false,,,,,,,,,,,,,4.65,,,,,,4.65,,,EN,2021-12-14T23:00:00.000Z
GHED_CHEGDP_SHA2011,Current health expenditure (CHE) as percentage of gross domestic product (GDP) (%),numeric,EUR,Europe,Country,ROU,Romania,Year,2011,false,,,,,,,,,,,,,4.7,,,,,,4.7,,,EN,2021-12-14T23:00:00.000Z
GHED_CHEGDP_SHA2011,Current health expenditure (CHE) as percentage of gross domestic product (GDP) (%),numeric,AFR,Africa,Country,GHA,Ghana,Year,2011,false,,,,,,,,,,,,,4.71,,,,,,4.71,,,EN,2021-12-14T23:00:00.000Z
GHED_CHEGDP_SHA2011,Current health expenditure (CHE) as percentage of gross domestic product (GDP) (%),numeric,AMR,Americas,Country,SUR,Suriname,Year,2011,false,,,,,,,,,,,,,4.72,,,,,,4.72,,,EN,2021-12-14T23:00:00.000Z
GHED_CHEGDP_SHA2011,Current health expenditure (CHE) as percentage of gross domestic product (GDP) (%),numeric,AMR,Americas,Country,TTO,Trinidad and Tobago,Year,2011,false,,,,,,,,,,,,,4.72,,,,,,4.72,,,EN,2021-12-14T23:00:00.000Z
GHED_CHEGDP_SHA2011,Current health expenditure (CHE) as percentage of gross domestic product (GDP) (%),numeric,EMR,Eastern Mediterranean,Country,YEM,Yemen,Year,2011,false,,,,,,,,,,,,,4.77,,,,,,4.77,,,EN,2021-12-14T23:00:00.000Z
GHED_CHEGDP_SHA2011,Current health expenditure (CHE) as percentage of gross domestic product (GDP) (%),numeric,EUR,Europe,Country,RUS,Russian Federation,Year,2011,false,,,,,,,,,,,,,4.79,,,,,,4.79,,,EN,2021-12-14T23:00:00.000Z
GHED_CHEGDP_SHA2011,Current health expenditure (CHE) as percentage of gross domestic product (GDP) (%),numeric,EUR,Europe,Country,ALB,Albania,Year,2011,false,,,,,,,,,,,,,4.8,,,,,,4.8,,,EN,2021-12-14T23:00:00.000Z
GHED_CHEGDP_SHA2011,Current health expenditure (CHE) as percentage of gross domestic product (GDP) (%),numeric,AFR,Africa,Country,SYC,Seychelles,Year,2011,false,,,,,,,,,,,,,4.8,,,,,,4.8,,,EN,2021-12-14T23:00:00.000Z
GHED_CHEGDP_SHA2011,Current health expenditure (CHE) as percentage of gross domestic product (GDP) (%),numeric,EUR,Europe,Country,BLR,Belarus,Year,2011,false,,,,,,,,,,,,,4.87,,,,,,4.87,,,EN,2021-12-14T23:00:00.000Z
GHED_CHEGDP_SHA2011,Current health expenditure (CHE) as percentage of gross domestic product (GDP) (%),numeric,AFR,Africa,Country,NER,Niger,Year,2011,false,,,,,,,,,,,,,4.87,,,,,,4.87,,,EN,2021-12-14T23:00:00.000Z
GHED_CHEGDP_SHA2011,Current health expenditure (CHE) as percentage of gross domestic product (GDP) (%),numeric,EUR,Europe,Country,TKM,Turkmenistan,Year,2011,false,,,,,,,,,,,,,4.9,,,,,,4.9,,,EN,2021-12-14T23:00:00.000Z
GHED_CHEGDP_SHA2011,Current health expenditure (CHE) as percentage of gross domestic product (GDP) (%),numeric,AFR,Africa,Country,MOZ,Mozambique,Year,2011,false,,,,,,,,,,,,,5,,,,,,5,,,EN,2021-12-14T23:00:00.000Z
GHED_CHEGDP_SHA2011,Current health expenditure (CHE) as percentage of gross domestic product (GDP) (%),numeric,AFR,Africa,Country,TZA,United Republic of Tanzania,Year,2011,false,,,,,,,,,,,,,5.06,,,,,,5.06,,,EN,2021-12-14T23:00:00.000Z
GHED_CHEGDP_SHA2011,Current health expenditure (CHE) as percentage of gross domestic product (GDP) (%),numeric,AMR,Americas,Country,LCA,Saint Lucia,Year,2011,false,,,,,,,,,,,,,5.14,,,,,,5.14,,,EN,2021-12-14T23:00:00.000Z
GHED_CHEGDP_SHA2011,Current health expenditure (CHE) as percentage of gross domestic product (GDP) (%),numeric,EUR,Europe,Country,UZB,Uzbekistan,Year,2011,false,,,,,,,,,,,,,5.14,,,,,,5.14,,,EN,2021-12-14T23:00:00.000Z
GHED_CHEGDP_SHA2011,Current health expenditure (CHE) as percentage of gross domestic product (GDP) (%),numeric,AMR,Americas,Country,BOL,Bolivia (Plurinational State of),Year,2011,false,,,,,,,,,,,,,5.17,,,,,,5.17,,,EN,2021-12-14T23:00:00.000Z
GHED_CHEGDP_SHA2011,Current health expenditure (CHE) as percentage of gross domestic product (GDP) (%),numeric,AFR,Africa,Country,ERI,Eritrea,Year,2011,false,,,,,,,,,,,,,5.22,,,,,,5.22,,,EN,2021-12-14T23:00:00.000Z
GHED_CHEGDP_SHA2011,Current health expenditure (CHE) as percentage of gross domestic product (GDP) (%),numeric,AMR,Americas,Country,JAM,Jamaica,Year,2011,false,,,,,,,,,,,,,5.24,,,,,,5.24,,,EN,2021-12-14T23:00:00.000Z
GHED_CHEGDP_SHA2011,Current health expenditure (CHE) as percentage of gross domestic product (GDP) (%),numeric,AFR,Africa,Country,DZA,Algeria,Year,2011,false,,,,,,,,,,,,,5.27,,,,,,5.27,,,EN,2021-12-14T23:00:00.000Z
GHED_CHEGDP_SHA2011,Current health expenditure (CHE) as percentage of gross domestic product (GDP) (%),numeric,AMR,Americas,Country,KNA,Saint Kitts and Nevis,Year,2011,false,,,,,,,,,,,,,5.28,,,,,,5.28,,,EN,2021-12-14T23:00:00.000Z
GHED_CHEGDP_SHA2011,Current health expenditure (CHE) as percentage of gross domestic product (GDP) (%),numeric,AFR,Africa,Country,COM,Comoros,Year,2011,false,,,,,,,,,,,,,5.3,,,,,,5.3,,,EN,2021-12-14T23:00:00.000Z
GHED_CHEGDP_SHA2011,Current health expenditure (CHE) as percentage of gross domestic product (GDP) (%),numeric,AMR,Americas,Country,BHS,Bahamas,Year,2011,false,,,,,,,,,,,,,5.32,,,,,,5.32,,,EN,2021-12-14T23:00:00.000Z
GHED_CHEGDP_SHA2011,Current health expenditure (CHE) as percentage of gross domestic product (GDP) (%),numeric,AMR,Americas,Country,DMA,Dominica,Year,2011,false,,,,,,,,,,,,,5.33,,,,,,5.33,,,EN,2021-12-14T23:00:00.000Z
GHED_CHEGDP_SHA2011,Current health expenditure (CHE) as percentage of gross domestic product (GDP) (%),numeric,AMR,Americas,Country,ATG,Antigua and Barbuda,Year,2011,false,,,,,,,,,,,,,5.44,,,,,,5.44,,,EN,2021-12-14T23:00:00.000Z
GHED_CHEGDP_SHA2011,Current health expenditure (CHE) as percentage of gross domestic product (GDP) (%),numeric,WPR,Western Pacific,Country,WSM,Samoa,Year,2011,false,,,,,,,,,,,,,5.44,,,,,,5.44,,,EN,2021-12-14T23:00:00.000Z
GHED_CHEGDP_SHA2011,Current health expenditure (CHE) as percentage of gross domestic product (GDP) (%),numeric,AFR,Africa,Country,GMB,Gambia,Year,2011,false,,,,,,,,,,,,,5.5,,,,,,5.5,,,EN,2021-12-14T23:00:00.000Z
GHED_CHEGDP_SHA2011,Current health expenditure (CHE) as percentage of gross domestic product (GDP) (%),numeric,AMR,Americas,Country,MEX,Mexico,Year,2011,false,,,,,,,,,,,,,5.52,,,,,,5.52,,,EN,2021-12-14T23:00:00.000Z
GHED_CHEGDP_SHA2011,Current health expenditure (CHE) as percentage of gross domestic product (GDP) (%),numeric,EUR,Europe,Country,LVA,Latvia,Year,2011,false,,,,,,,,,,,,,5.54,,,,,,5.54,,,EN,2021-12-14T23:00:00.000Z
GHED_CHEGDP_SHA2011,Current health expenditure (CHE) as percentage of gross domestic product (GDP) (%),numeric,EMR,Eastern Mediterranean,Country,SDN,Sudan,Year,2011,false,,,,,,,,,,,,,5.62,,,,,,5.62,,,EN,2021-12-14T23:00:00.000Z
GHED_CHEGDP_SHA2011,Current health expenditure (CHE) as percentage of gross domestic product (GDP) (%),numeric,AMR,Americas,Country,DOM,Dominican Republic,Year,2011,false,,,,,,,,,,,,,5.67,,,,,,5.67,,,EN,2021-12-14T23:00:00.000Z
GHED_CHEGDP_SHA2011,Current health expenditure (CHE) as percentage of gross domestic product (GDP) (%),numeric,AMR,Americas,Country,BLZ,Belize,Year,2011,false,,,,,,,,,,,,,5.72,,,,,,5.72,,,EN,2021-12-14T23:00:00.000Z
GHED_CHEGDP_SHA2011,Current health expenditure (CHE) as percentage of gross domestic product (GDP) (%),numeric,EMR,Eastern Mediterranean,Country,MAR,Morocco,Year,2011,false,,,,,,,,,,,,,5.73,,,,,,5.73,,,EN,2021-12-14T23:00:00.000Z
GHED_CHEGDP_SHA2011,Current health expenditure (CHE) as percentage of gross domestic product (GDP) (%),numeric,EUR,Europe,Country,EST,Estonia,Year,2011,false,,,,,,,,,,,,,5.77,,,,,,5.77,,,EN,2021-12-14T23:00:00.000Z
GHED_CHEGDP_SHA2011,Current health expenditure (CHE) as percentage of gross domestic product (GDP) (%),numeric,AFR,Africa,Country,BWA,Botswana,Year,2011,false,,,,,,,,,,,,,5.78,,,,,,5.78,,,EN,2021-12-14T23:00:00.000Z
GHED_CHEGDP_SHA2011,Current health expenditure (CHE) as percentage of gross domestic product (GDP) (%),numeric,AMR,Americas,Country,GRD,Grenada,Year,2011,false,,,,,,,,,,,,,5.8,,,,,,5.8,,,EN,2021-12-14T23:00:00.000Z
GHED_CHEGDP_SHA2011,Current health expenditure (CHE) as percentage of gross domestic product (GDP) (%),numeric,AFR,Africa,Country,KEN,Kenya,Year,2011,false,,,,,,,,,,,,,5.81,,,,,,5.81,,,EN,2021-12-14T23:00:00.000Z
GHED_CHEGDP_SHA2011,Current health expenditure (CHE) as percentage of gross domestic product (GDP) (%),numeric,AMR,Americas,Country,PRY,Paraguay,Year,2011,false,,,,,,,,,,,,,5.83,,,,,,5.83,,,EN,2021-12-14T23:00:00.000Z
GHED_CHEGDP_SHA2011,Current health expenditure (CHE) as percentage of gross domestic product (GDP) (%),numeric,EUR,Europe,Country,TJK,Tajikistan,Year,2011,false,,,,,,,,,,,,,5.86,,,,,,5.86,,,EN,2021-12-14T23:00:00.000Z
GHED_CHEGDP_SHA2011,Current health expenditure (CHE) as percentage of gross domestic product (GDP) (%),numeric,AMR,Americas,Country,HTI,Haiti,Year,2011,false,,,,,,,,,,,,,5.91,,,,,,5.91,,,EN,2021-12-14T23:00:00.000Z
GHED_CHEGDP_SHA2011,Current health expenditure (CHE) as percentage of gross domestic product (GDP) (%),numeric,AMR,Americas,Country,GTM,Guatemala,Year,2011,false,,,,,,,,,,,,,5.96,,,,,,5.96,,,EN,2021-12-14T23:00:00.000Z
GHED_CHEGDP_SHA2011,Current health expenditure (CHE) as percentage of gross domestic product (GDP) (%),numeric,WPR,Western Pacific,Country,KOR,Republic of Korea,Year,2011,false,,,,,,,,,,,,,6.01,,,,,,6.01,,,EN,2021-12-14T23:00:00.000Z
GHED_CHEGDP_SHA2011,Current health expenditure (CHE) as percentage of gross domestic product (GDP) (%),numeric,WPR,Western Pacific,Country,SLB,Solomon Islands,Year,2011,false,,,,,,,,,,,,,6.02,,,,,,6.02,,,EN,2021-12-14T23:00:00.000Z
GHED_CHEGDP_SHA2011,Current health expenditure (CHE) as percentage of gross domestic product (GDP) (%),numeric,EMR,Eastern Mediterranean,Country,LBY,Libya,Year,2011,true,,,,,,,,,,,,,6.05,,,,,,6.05,,,EN,2021-12-14T23:00:00.000Z
GHED_CHEGDP_SHA2011,Current health expenditure (CHE) as percentage of gross domestic product (GDP) (%),numeric,EUR,Europe,Country,AND,Andorra,Year,2011,false,,,,,,,,,,,,,6.09,,,,,,6.09,,,EN,2021-12-14T23:00:00.000Z
GHED_CHEGDP_SHA2011,Current health expenditure (CHE) as percentage of gross domestic product (GDP) (%),numeric,EUR,Europe,Country,LUX,Luxembourg,Year,2011,false,,,,,,,,,,,,,6.11,,,,,,6.11,,,EN,2021-12-14T23:00:00.000Z
GHED_CHEGDP_SHA2011,Current health expenditure (CHE) as percentage of gross domestic product (GDP) (%),numeric,AFR,Africa,Country,GNB,Guinea-Bissau,Year,2011,false,,,,,,,,,,,,,6.22,,,,,,6.22,,,EN,2021-12-14T23:00:00.000Z
GHED_CHEGDP_SHA2011,Current health expenditure (CHE) as percentage of gross domestic product (GDP) (%),numeric,EUR,Europe,Country,POL,Poland,Year,2011,false,,,,,,,,,,,,,6.24,,,,,,6.24,,,EN,2021-12-14T23:00:00.000Z
GHED_CHEGDP_SHA2011,Current health expenditure (CHE) as percentage of gross domestic product (GDP) (%),numeric,EMR,Eastern Mediterranean,Country,TUN,Tunisia,Year,2011,false,,,,,,,,,,,,,6.43,,,,,,6.43,,,EN,2021-12-14T23:00:00.000Z
GHED_CHEGDP_SHA2011,Current health expenditure (CHE) as percentage of gross domestic product (GDP) (%),numeric,EUR,Europe,Country,CYP,Cyprus,Year,2011,false,,,,,,,,,,,,,6.45,,,,,,6.45,,,EN,2021-12-14T23:00:00.000Z
GHED_CHEGDP_SHA2011,Current health expenditure (CHE) as percentage of gross domestic product (GDP) (%),numeric,AMR,Americas,Country,ECU,Ecuador,Year,2011,false,,,,,,,,,,,,,6.48,,,,,,6.48,,,EN,2021-12-14T23:00:00.000Z
GHED_CHEGDP_SHA2011,Current health expenditure (CHE) as percentage of gross domestic product (GDP) (%),numeric,EUR,Europe,Country,LTU,Lithuania,Year,2011,false,,,,,,,,,,,,,6.49,,,,,,6.49,,,EN,2021-12-14T23:00:00.000Z
GHED_CHEGDP_SHA2011,Current health expenditure (CHE) as percentage of gross domestic product (GDP) (%),numeric,EUR,Europe,Country,MKD,The former Yugoslav Republic of Macedonia,Year,2011,false,,,,,,,,,,,,,6.52,,,,,,6.52,,,EN,2021-12-14T23:00:00.000Z
GHED_CHEGDP_SHA2011,Current health expenditure (CHE) as percentage of gross domestic product (GDP) (%),numeric,EMR,Eastern Mediterranean,Country,IRN,Iran (Islamic Republic of),Year,2011,false,,,,,,,,,,,,,6.57,,,,,,6.57,,,EN,2021-12-14T23:00:00.000Z
GHED_CHEGDP_SHA2011,Current health expenditure (CHE) as percentage of gross domestic product (GDP) (%),numeric,AMR,Americas,Country,PAN,Panama,Year,2011,false,,,,,,,,,,,,,6.59,,,,,,6.59,,,EN,2021-12-14T23:00:00.000Z
GHED_CHEGDP_SHA2011,Current health expenditure (CHE) as percentage of gross domestic product (GDP) (%),numeric,AFR,Africa,Country,UGA,Uganda,Year,2011,false,,,,,,,,,,,,,6.7,,,,,,6.7,,,EN,2021-12-14T23:00:00.000Z
GHED_CHEGDP_SHA2011,Current health expenditure (CHE) as percentage of gross domestic product (GDP) (%),numeric,AFR,Africa,Country,STP,Sao Tome and Principe,Year,2011,false,,,,,,,,,,,,,6.76,,,,,,6.76,,,EN,2021-12-14T23:00:00.000Z
GHED_CHEGDP_SHA2011,Current health expenditure (CHE) as percentage of gross domestic product (GDP) (%),numeric,AMR,Americas,Country,CHL,Chile,Year,2011,false,,,,,,,,,,,,,6.77,,,,,,6.77,,,EN,2021-12-14T23:00:00.000Z
GHED_CHEGDP_SHA2011,Current health expenditure (CHE) as percentage of gross domestic product (GDP) (%),numeric,AMR,Americas,Country,COL,Colombia,Year,2011,false,,,,,,,,,,,,,6.78,,,,,,6.78,,,EN,2021-12-14T23:00:00.000Z
GHED_CHEGDP_SHA2011,Current health expenditure (CHE) as percentage of gross domestic product (GDP) (%),numeric,SEAR,South-East Asia,Country,TLS,Timor-Leste,Year,2011,false,,,,,,,,,,,,,6.78,,,,,,6.78,,,EN,2021-12-14T23:00:00.000Z
GHED_CHEGDP_SHA2011,Current health expenditure (CHE) as percentage of gross domestic product (GDP) (%),numeric,EUR,Europe,Country,UKR,Ukraine,Year,2011,false,,,,,,,,,,,,,6.82,,,,,,6.82,,,EN,2021-12-14T23:00:00.000Z
GHED_CHEGDP_SHA2011,Current health expenditure (CHE) as percentage of gross domestic product (GDP) (%),numeric,AMR,Americas,Country,BRB,Barbados,Year,2011,false,,,,,,,,,,,,,6.9,,,,,,6.9,,,EN,2021-12-14T23:00:00.000Z
GHED_CHEGDP_SHA2011,Current health expenditure (CHE) as percentage of gross domestic product (GDP) (%),numeric,EUR,Europe,Country,CZE,Czechia,Year,2011,false,,,,,,,,,,,,,6.93,,,,,,6.93,,,EN,2021-12-14T23:00:00.000Z
GHED_CHEGDP_SHA2011,Current health expenditure (CHE) as percentage of gross domestic product (GDP) (%),numeric,EUR,Europe,Country,ISR,Israel,Year,2011,false,,,,,,,,,,,,,6.99,,,,,,6.99,,,EN,2021-12-14T23:00:00.000Z
GHED_CHEGDP_SHA2011,Current health expenditure (CHE) as percentage of gross domestic product (GDP) (%),numeric,EUR,Europe,Country,KGZ,Kyrgyzstan,Year,2011,false,,,,,,,,,,,,,7.11,,,,,,7.11,,,EN,2021-12-14T23:00:00.000Z
GHED_CHEGDP_SHA2011,Current health expenditure (CHE) as percentage of gross domestic product (GDP) (%),numeric,EUR,Europe,Country,BGR,Bulgaria,Year,2011,false,,,,,,,,,,,,,7.14,,,,,,7.14,,,EN,2021-12-14T23:00:00.000Z
GHED_CHEGDP_SHA2011,Current health expenditure (CHE) as percentage of gross domestic product (GDP) (%),numeric,AMR,Americas,Country,VEN,Venezuela (Bolivarian Republic of),Year,2011,false,,,,,,,,,,,,,7.18,,,,,,7.18,,,EN,2021-12-14T23:00:00.000Z
GHED_CHEGDP_SHA2011,Current health expenditure (CHE) as percentage of gross domestic product (GDP) (%),numeric,EUR,Europe,Country,SVK,Slovakia,Year,2011,false,,,,,,,,,,,,,7.35,,,,,,7.35,,,EN,2021-12-14T23:00:00.000Z
GHED_CHEGDP_SHA2011,Current health expenditure (CHE) as percentage of gross domestic product (GDP) (%),numeric,EUR,Europe,Country,SMR,San Marino,Year,2011,false,,,,,,,,,,,,,7.4,,,,,,7.4,,,EN,2021-12-14T23:00:00.000Z
GHED_CHEGDP_SHA2011,Current health expenditure (CHE) as percentage of gross domestic product (GDP) (%),numeric,AMR,Americas,Country,NIC,Nicaragua,Year,2011,false,,,,,,,,,,,,,7.45,,,,,,7.45,,,EN,2021-12-14T23:00:00.000Z
GHED_CHEGDP_SHA2011,Current health expenditure (CHE) as percentage of gross domestic product (GDP) (%),numeric,EUR,Europe,Country,HUN,Hungary,Year,2011,false,,,,,,,,,,,,,7.49,,,,,,7.49,,,EN,2021-12-14T23:00:00.000Z
GHED_CHEGDP_SHA2011,Current health expenditure (CHE) as percentage of gross domestic product (GDP) (%),numeric,AFR,Africa,Country,MWI,Malawi,Year,2011,false,,,,,,,,,,,,,7.49,,,,,,7.49,,,EN,2021-12-14T23:00:00.000Z
GHED_CHEGDP_SHA2011,Current health expenditure (CHE) as percentage of gross domestic product (GDP) (%),numeric,WPR,Western Pacific,Country,KHM,Cambodia,Year,2011,false,,,,,,,,,,,,,7.5,,,,,,7.5,,,EN,2021-12-14T23:00:00.000Z
GHED_CHEGDP_SHA2011,Current health expenditure (CHE) as percentage of gross domestic product (GDP) (%),numeric,EUR,Europe,Country,HRV,Croatia,Year,2011,false,,,,,,,,,,,,,7.77,,,,,,7.77,,,EN,2021-12-14T23:00:00.000Z
GHED_CHEGDP_SHA2011,Current health expenditure (CHE) as percentage of gross domestic product (GDP) (%),numeric,AMR,Americas,Country,BRA,Brazil,Year,2011,false,,,,,,,,,,,,,7.79,,,,,,7.79,,,EN,2021-12-14T23:00:00.000Z
GHED_CHEGDP_SHA2011,Current health expenditure (CHE) as percentage of gross domestic product (GDP) (%),numeric,AFR,Africa,Country,RWA,Rwanda,Year,2011,false,,,,,,,,,,,,,7.9,,,,,,7.9,,,EN,2021-12-14T23:00:00.000Z
GHED_CHEGDP_SHA2011,Current health expenditure (CHE) as percentage of gross domestic product (GDP) (%),numeric,SEAR,South-East Asia,Country,MDV,Maldives,Year,2011,false,,,,,,,,,,,,,7.92,,,,,,7.92,,,EN,2021-12-14T23:00:00.000Z
GHED_CHEGDP_SHA2011,Current health expenditure (CHE) as percentage of gross domestic product (GDP) (%),numeric,AMR,Americas,Country,URY,Uruguay,Year,2011,false,,,,,,,,,,,,,7.95,,,,,,7.95,,,EN,2021-12-14T23:00:00.000Z
GHED_CHEGDP_SHA2011,Current health expenditure (CHE) as percentage of gross domestic product (GDP) (%),numeric,EUR,Europe,Country,MNE,Montenegro,Year,2011,false,,,,,,,,,,,,,7.97,,,,,,7.97,,,EN,2021-12-14T23:00:00.000Z
GHED_CHEGDP_SHA2011,Current health expenditure (CHE) as percentage of gross domestic product (GDP) (%),numeric,EUR,Europe,Country,GEO,Georgia,Year,2011,false,,,,,,,,,,,,,8.01,,,,,,8.01,,,EN,2021-12-14T23:00:00.000Z
GHED_CHEGDP_SHA2011,Current health expenditure (CHE) as percentage of gross domestic product (GDP) (%),numeric,AFR,Africa,Country,ZWE,Zimbabwe,Year,2011,false,,,,,,,,,,,,,8.08,,,,,,8.08,,,EN,2021-12-14T23:00:00.000Z
GHED_CHEGDP_SHA2011,Current health expenditure (CHE) as percentage of gross domestic product (GDP) (%),numeric,AMR,Americas,Country,CRI,Costa Rica,Year,2011,false,,,,,,,,,,,,,8.12,,,,,,8.12,,,EN,2021-12-14T23:00:00.000Z
GHED_CHEGDP_SHA2011,Current health expenditure (CHE) as percentage of gross domestic product (GDP) (%),numeric,AMR,Americas,Country,SLV,El Salvador,Year,2011,false,,,,,,,,,,,,,8.14,,,,,,8.14,,,EN,2021-12-14T23:00:00.000Z
GHED_CHEGDP_SHA2011,Current health expenditure (CHE) as percentage of gross domestic product (GDP) (%),numeric,EMR,Eastern Mediterranean,Country,JOR,Jordan,Year,2011,false,,,,,,,,,,,,,8.15,,,,,,8.15,,,EN,2021-12-14T23:00:00.000Z
GHED_CHEGDP_SHA2011,Current health expenditure (CHE) as percentage of gross domestic product (GDP) (%),numeric,EMR,Eastern Mediterranean,Country,LBN,Lebanon,Year,2011,false,,,,,,,,,,,,,8.18,,,,,,8.18,,,EN,2021-12-14T23:00:00.000Z
GHED_CHEGDP_SHA2011,Current health expenditure (CHE) as percentage of gross domestic product (GDP) (%),numeric,EUR,Europe,Country,ISL,Iceland,Year,2011,false,,,,,,,,,,,,,8.2,,,,,,8.2,,,EN,2021-12-14T23:00:00.000Z
GHED_CHEGDP_SHA2011,Current health expenditure (CHE) as percentage of gross domestic product (GDP) (%),numeric,EUR,Europe,Country,MLT,Malta,Year,2011,false,,,,,,,,,,,,,8.45,,,,,,8.45,,,EN,2021-12-14T23:00:00.000Z
